PROT1	PROT2	RANK_MAJOR	RANK_MINOR	TYPE	PDB_ID	BIO_UNIT	CHAIN1	MODEL1	SEQ_IDENT1	COVERAGE1	SEQ_BEGIN1	SEQ_END1	DOMAIN1	CHAIN2	MODEL2	SEQ_IDENT2	COVERAGE2	SEQ_BEGIN2	SEQ_END2	DOMAIN2	FILENAME	jobid	dvdw
P63146	Q13490	1	0	Model	2yho	4	H	0	41.5	88.8	5	139	-	G	0	41.7	9.7	558	617	-	P63146-Q13490-MDL-2yho.pdb4-H-0-G-0.pdb	m6125	-33.4411085
P63146	Q13490	2	0	Model	3eb6	1	B	0	40.0	88.8	5	139	-	A	0	88.9	10.2	556	618	-	P63146-Q13490-MDL-3eb6.pdb1-B-0-A-0.pdb	m6126	-41.7248029
P63162	Q9Y4Z0	1	0	Model	4pjo	4	p	0	97.7	35.8	6	91	-	o	0	34.7	51.8	2	73	-	P63162-Q9Y4Z0-MDL-4pjo.pdb4-p-0-o-0.pdb	m6127	-84.0019166
P63165	P63165	1	0	Model	1wm3	1	A	0	51.4	71.3	21	92	-	A	1	51.4	71.3	21	92	-	P63165-P63165-MDL-1wm3.pdb1-A-0-A-1.pdb	m6128	-25.2041892
P63165	P78317	1	0	Model	2mp2	1	B	0	51.2	81.2	14	95	-	C	0	96.0	13.2	41	65	-	P63165-P78317-MDL-2mp2.pdb1-B-0-C-0.pdb	m6129	-35.1424017
P63165	Q8N2W9	1	0	Dom_dom_model	5jne	-	G	-	46.4	66.3	24	90	Rad60-SLD	E	-	42.9	9.6	322	370	zf-MIZ	P63165-Q8N2W9-MDD-Rad60-SLD-zf-MIZ-5jne-G-22-92-E-357-406.pdb	m6130	-17.8081371
P63165	Q9Y6X2	1	0	Dom_dom_model	5jne	-	C	-	46.4	66.3	24	90	Rad60-SLD	A	-	40.8	7.8	323	371	zf-MIZ	P63165-Q9Y6X2-MDD-Rad60-SLD-zf-MIZ-5jne-C-22-92-A-357-406.pdb	m6131	-19.0493859
P63167	Q13153	1	0	Model	3dvp	1	B	0	94.1	95.5	5	89	-	D	0	100.0	1.7	213	221	-	P63167-Q13153-MDL-3dvp.pdb1-B-0-D-0.pdb	m6132	-35.6856014
P63167	Q13409	1	0	Model	2pg1	2	D	0	95.3	95.5	5	89	-	J	0	100.0	4.5	136	164	-	P63167-Q13409-MDL-2pg1.pdb2-D-0-J-0.pdb	m6133	-58.8744361
P63167	Q96FJ2	1	0	Model	4d07	1	A	0	93.3	100.0	1	89	-	A	1	100.0	100.0	1	89	-	P63167-Q96FJ2-MDL-4d07.pdb1-A-0-A-1.pdb	m6134	-111.701704
P63167	Q9Y4I1	1	0	Model	4d07	1	A	0	93.3	100.0	1	89	-	B	1	100.0	0.6	1281	1292	-	P63167-Q9Y4I1-MDL-4d07.pdb1-A-0-B-1.pdb	m6135	-12.7886618
P63172	Q8WW35	1	0	Dom_dom_model	5vky	-	B	-	15.5	68.1	35	111	Tctex-1	A	-	11.4	52.8	65	139	Tctex-1	P63172-Q8WW35-MDD-Tctex-1-Tctex-1-5vky-B-21-125-A-22-125.pdb	m6136	-122.372873
P63208	Q5FWF7	1	0	Dom_dom_model	1ldk	-	D	-	100.0	17.2	113	140	Skp1	E	-	33.3	25.8	37	76	F-box-like	P63208-Q5FWF7-MDD-Skp1-F-box-like-1ldk-D-2113-2140-E-3109-3149.pdb	m6137	-45.8263609
P63208	Q5XUX1	1	0	Dom_dom_model	1fqv	-	P	-	100.0	29.4	113	160	Skp1	O	-	37.5	8.4	80	121	F-box-like	P63208-Q5XUX1-MDD-Skp1-F-box-like-1fqv-P-113-160-O-109-155.pdb	m6138	-96.5976123
P63208	Q6PCT2	1	0	Model	5jh5	1	B	0	92.4	96.9	2	159	-	A	0	53.7	38.5	426	692	-	P63208-Q6PCT2-MDL-5jh5.pdb1-B-0-A-0.pdb	m6139	-103.687281
P63208	Q6PCT2	2	0	Model	6byh	2	B	0	92.0	99.4	1	162	-	F	0	56.8	6.3	418	461	-	P63208-Q6PCT2-MDL-6byh.pdb2-B-0-F-0.pdb	m6140	-123.908534
P63208	Q7Z6M2	1	0	Dom_dom_model	1ldk	-	D	-	100.0	17.2	113	140	Skp1	E	-	38.1	7.2	69	108	F-box-like	P63208-Q7Z6M2-MDD-Skp1-F-box-like-1ldk-D-2113-2140-E-3109-3149.pdb	m6141	-47.8524647
P63208	Q86XK2	1	0	Dom_dom_model	2ast	-	A	-	100.0	29.4	113	160	Skp1	B	-	42.6	4.7	158	201	F-box-like	P63208-Q86XK2-MDD-Skp1-F-box-like-2ast-A-1113-1160-B-2097-2143.pdb	m6142	-68.32886
P63208	Q8N1E6	1	0	Dom_dom_model	5vzu	-	A	-	100.0	29.4	113	160	Skp1	B	-	34.8	8.9	10	46	F-box-like	P63208-Q8N1E6-MDD-Skp1-F-box-like-5vzu-A-1113-1160-B-67-113.pdb	m6143	-84.5360878
P63208	Q8N3Y1	1	0	Dom_dom_model	5vzu	-	A	-	100.0	29.4	113	160	Skp1	B	-	32.6	7.4	118	161	F-box-like	P63208-Q8N3Y1-MDD-Skp1-F-box-like-5vzu-A-1113-1160-B-67-113.pdb	m6144	-74.5424089
P63208	Q8N531	1	0	Dom_dom_model	1ldk	-	D	-	100.0	17.2	113	140	Skp1	E	-	31.9	7.2	114	157	F-box-like	P63208-Q8N531-MDD-Skp1-F-box-like-1ldk-D-2113-2140-E-3109-3149.pdb	m6145	-63.5647032
P63208	Q8NFZ0	1	0	Dom_dom_model	5vzt	-	A	-	100.0	29.4	113	160	Skp1	B	-	31.9	3.6	213	251	F-box-like	P63208-Q8NFZ0-MDD-Skp1-F-box-like-5vzt-A-1113-1160-B-67-113.pdb	m6146	-95.8241556
P63208	Q8NI29	1	0	Model	2e31	1	B	0	86.4	94.5	2	155	-	A	0	42.1	89.4	26	278	-	P63208-Q8NI29-MDL-2e31.pdb1-B-0-A-0.pdb	m6147	-121.776775
P63208	Q8TF61	1	0	Dom_dom_model	5vzt	-	A	-	100.0	29.4	113	160	Skp1	B	-	23.9	4.3	557	594	F-box-like	P63208-Q8TF61-MDD-Skp1-F-box-like-5vzt-A-1113-1160-B-67-113.pdb	m6148	-85.7606027
P63208	Q969U6	1	0	Dom_dom_model	5vzu	-	A	-	100.0	29.4	113	160	Skp1	B	-	26.1	7.8	7	50	F-box-like	P63208-Q969U6-MDD-Skp1-F-box-like-5vzu-A-1113-1160-B-67-113.pdb	m6149	-90.4599665
P63208	Q96IG2	1	0	Dom_dom_model	2ast	-	A	-	100.0	29.4	113	160	Skp1	B	-	44.7	10.1	27	70	F-box-like	P63208-Q96IG2-MDD-Skp1-F-box-like-2ast-A-1113-1160-B-2097-2143.pdb	m6150	-79.9144662
P63208	Q9NRD1	1	0	Model	3wso	1	B	0	85.8	99.4	1	162	-	A	0	75.7	85.7	9	259	-	P63208-Q9NRD1-MDL-3wso.pdb1-B-0-A-0.pdb	m6151	-157.449375
P63208	Q9NXK8	1	0	Dom_dom_model	2ast	-	A	-	100.0	29.4	113	160	Skp1	B	-	44.7	13.5	6	49	F-box-like	P63208-Q9NXK8-MDD-Skp1-F-box-like-2ast-A-1113-1160-B-2097-2143.pdb	m6152	-71.7169861
P63208	Q9UJT9	1	0	Dom_dom_model	2ast	-	A	-	100.0	29.4	113	160	Skp1	B	-	44.7	9.4	114	159	F-box-like	P63208-Q9UJT9-MDD-Skp1-F-box-like-2ast-A-1113-1160-B-2097-2143.pdb	m6153	-100.093161
P63208	Q9UK22	1	0	Model	2e31	1	B	0	86.4	94.5	2	155	-	A	0	89.6	81.1	57	296	-	P63208-Q9UK22-MDL-2e31.pdb1-B-0-A-0.pdb	m6154	-102.085497
P63208	Q9UK22	2	0	Model	2e32	1	B	0	85.0	93.9	2	154	-	A	0	88.0	84.8	46	296	-	P63208-Q9UK22-MDL-2e32.pdb1-B-0-A-0.pdb	m6155	-109.157816
P63208	Q9UK97	1	0	Dom_dom_model	5vzu	-	C	-	100.0	29.4	113	160	Skp1	D	-	31.4	10.1	189	238	F-box-like	P63208-Q9UK97-MDD-Skp1-F-box-like-5vzu-C-1113-1160-D-67-113.pdb	m6156	-75.0928729
P63208	Q9UKA1	1	0	Dom_dom_model	1fs2	-	D	-	100.0	20.9	113	146	Skp1	C	-	40.0	6.4	205	248	F-box-like	P63208-Q9UKA1-MDD-Skp1-F-box-like-1fs2-D-113-146-C-109-192.pdb	m6157	-71.2405294
P63208	Q9UKB1	1	0	Model	2ovp	2	A	2	84.8	96.9	2	159	-	B	0	32.9	76.9	103	519	-	P63208-Q9UKB1-MDL-2ovp.pdb2-A-2-B-0.pdb	m6158	-31.2006454
P63208	Q9UKC9	1	0	Dom_dom_model	2ast	-	A	-	100.0	29.4	113	160	Skp1	B	-	44.7	10.4	14	57	F-box-like	P63208-Q9UKC9-MDD-Skp1-F-box-like-2ast-A-1113-1160-B-2097-2143.pdb	m6159	-74.8583981
P63208	Q9UKT4	1	0	Dom_dom_model	6bva	-	D	-	95.8	29.4	113	160	Skp1	E	-	25.7	7.2	258	289	F-box	P63208-Q9UKT4-MDD-Skp1-F-box-6bva-D-113-160-E-1065-1103.pdb	m6160	-57.5376802
P63208	Q9UKT8	1	0	Dom_dom_model	1p22	-	B	-	100.0	27.6	113	157	Skp1	A	-	28.2	8.6	63	101	F-box-like	P63208-Q9UKT8-MDD-Skp1-F-box-like-1p22-B-92-136-A-147-195.pdb	m6161	-70.5572639
P63208	Q9Y3I1	1	0	Dom_dom_model	5vzu	-	C	-	100.0	29.4	113	160	Skp1	D	-	28.3	8.2	335	377	F-box-like	P63208-Q9Y3I1-MDD-Skp1-F-box-like-5vzu-C-1113-1160-D-67-113.pdb	m6162	-86.6133996
P63244	P63244	1	0	Model	3rfh	2	D	0	53.5	97.8	3	312	-	B	0	51.3	97.8	3	312	-	P63244-P63244-MDL-3rfh.pdb2-D-0-B-0.pdb	m6163	-167.40564
P63261	Q9Y281	1	0	Model	5yu8	1	D	0	91.9	98.4	7	375	-	I	0	98.2	98.8	3	166	-	P63261-Q9Y281-MDL-5yu8.pdb1-D-0-I-0.pdb	m6164	-53.3533464
P63279	Q9NS91	1	0	Model	2ybf	1	A	0	42.5	92.4	5	150	-	B	0	100.0	4.2	341	361	-	P63279-Q9NS91-MDL-2ybf.pdb1-A-0-B-0.pdb	m6165	-61.2082716
P63279	Q9Y6X2	1	0	Dom_dom_model	5jne	-	F	-	55.3	86.1	8	148	UQ_con	E	-	40.8	7.8	323	371	zf-MIZ	P63279-Q9Y6X2-MDD-UQ_con-zf-MIZ-5jne-F-8-152-E-357-406.pdb	m6166	-33.0725949
P67775	Q15172	1	0	Model	3fga	1	C	0	98.1	99.7	2	309	-	B	0	73.5	81.5	66	461	-	P67775-Q15172-MDL-3fga.pdb1-C-0-B-0.pdb	m6167	-80.6356541
P67775	Q15172	2	0	Model	2npp	1	F	0	100.0	99.7	2	309	-	E	0	74.7	76.3	67	437	-	P67775-Q15172-MDL-2npp.pdb1-F-0-E-0.pdb	m6168	-71.7603572
P67775	Q15173	1	0	Model	3fga	1	C	0	98.1	99.7	2	309	-	B	0	70.5	80.3	69	467	-	P67775-Q15173-MDL-3fga.pdb1-C-0-B-0.pdb	m6169	-102.034203
P67775	Q15173	2	0	Model	2npp	2	C	0	100.0	99.7	2	309	-	B	0	72.9	74.2	75	443	-	P67775-Q15173-MDL-2npp.pdb2-C-0-B-0.pdb	m6170	-67.552846
P67870	Q8IZL9	1	0	Model	4md8	1	A	0	98.5	94.0	6	207	-	F	0	30.0	83.5	2	290	-	P67870-Q8IZL9-MDL-4md8.pdb1-A-0-F-0.pdb	m6171	-50.3477386
P68032	Q14896	1	0	Model	6g2t	1	D	0	95.1	97.9	9	377	-	J	0	96.3	8.5	151	258	-	P68032-Q14896-MDL-6g2t.pdb1-D-0-J-0.pdb	m6172	-8.19234428
P68032	Q15149	1	0	Model	6d8c	1	H	0	99.5	98.1	7	376	-	D	0	45.0	2.5	166	281	-	P68032-Q15149-MDL-6d8c.pdb1-H-0-D-0.pdb	m6173	-99.1845237
P68036	Q9ULV8	1	0	Model	1fbv	1	C	0	100.0	93.5	4	147	-	A	0	51.8	80.6	23	404	-	P68036-Q9ULV8-MDL-1fbv.pdb1-C-0-A-0.pdb	m6174	-76.1405447
P68400	Q63ZY3	1	0	Dom_dom_model	5lw1	-	B	-	21.5	63.9	39	324	Pkinase	A	-	18.2	8.1	749	828	Ank_2	P68400-Q63ZY3-MDD-Pkinase-Ank_2-5lw1-B-26-321-A-151-234.pdb	m6175	-13.8971366
P68400	Q9BWU0	1	0	Dom_dom_model	3i6w	-	F	-	21.2	61.1	50	324	Pkinase	E	-	16.3	8.5	189	265	FHA	P68400-Q9BWU0-MDD-Pkinase-FHA-3i6w-F-221-486-E-113-192.pdb	m6176	-50.4798249
P68400	Q9UQ88	1	0	Model	1q5k	1	A	0	31.9	85.2	39	371	-	B	0	34.2	36.5	432	717	-	P68400-Q9UQ88-MDL-1q5k.pdb1-A-0-B-0.pdb	m6177	-95.6627988
P68402	Q15102	2	0	Model	1vyh	5	Q	0	100.0	95.2	6	223	-	R	0	65.7	92.2	6	218	-	P68402-Q15102-MDL-1vyh.pdb5-Q-0-R-0.pdb	m6178	-102.284866
P68431	Q14781	1	0	Model	3qo2	1	P	0	100.0	11.0	2	16	-	A	0	41.0	11.3	7	66	-	P68431-Q14781-MDL-3qo2.pdb1-P-0-A-0.pdb	m6179	-38.6945423
P68431	Q9HC52	1	0	Model	4x3k	1	D	0	100.0	5.1	24	30	-	B	0	67.2	14.9	4	61	-	P68431-Q9HC52-MDL-4x3k.pdb1-D-0-B-0.pdb	m6180	-44.5381475
P68431	Q9HC52	3	0	Model	1q3l	1	P	0	100.0	4.4	6	11	-	A	0	43.8	12.3	11	58	-	P68431-Q9HC52-MDL-1q3l.pdb1-P-0-A-0.pdb	m6181	-34.4360155
P68431	Q9NVP2	1	0	Model	5bnx	1	A	0	94.8	56.6	59	135	-	D	0	100.0	76.2	1	154	-	P68431-Q9NVP2-MDL-5bnx.pdb1-A-0-D-0.pdb	m6182	-53.1196346
P68431	Q9NVP2	3	0	Model	5c3i	3	F	0	100.0	64.7	48	135	-	E	0	84.3	75.7	2	154	-	P68431-Q9NVP2-MDL-5c3i.pdb3-F-0-E-0.pdb	m6183	-67.3061896
P68431	Q9UER7	1	0	Model	4h9n	1	A	0	91.8	72.1	38	135	-	C	0	100.0	27.7	182	386	-	P68431-Q9UER7-MDL-4h9n.pdb1-A-0-C-0.pdb	m6184	-233.566644
P68431	Q9UER7	3	0	Model	5kdm	1	A	0	96.0	72.8	38	136	-	C	0	100.0	27.7	182	386	-	P68431-Q9UER7-MDL-5kdm.pdb1-A-0-C-0.pdb	m6185	-217.106417
P68431	Q9UGL1	1	0	Model	5vab	1	F	0	100.0	7.4	2	11	-	A	0	57.8	2.9	312	356	-	P68431-Q9UGL1-MDL-5vab.pdb1-F-0-A-0.pdb	m6186	-29.2866105
P68431	Q9UGL1	2	0	Model	5t8r	5	G	0	100.0	5.9	2	9	-	A	0	51.0	3.2	312	360	-	P68431-Q9UGL1-MDL-5t8r.pdb5-G-0-A-0.pdb	m6187	-27.865932
P68431	Q9Y232	1	0	Model	3qo2	4	S	0	100.0	11.0	2	16	-	D	0	49.1	9.5	61	117	-	P68431-Q9Y232-MDL-3qo2.pdb4-S-0-D-0.pdb	m6188	-43.9970057
P69892	Q6B0K9	1	0	Model	1fdh	1	G	0	100.0	99.3	2	147	-	B	0	45.4	100.0	1	141	-	P69892-Q6B0K9-MDL-1fdh.pdb1-G-0-B-0.pdb	m6189	-43.0815484
P78310	Q86YT9	1	0	Model	3mj7	1	B	0	81.7	57.0	22	229	-	A	0	61.1	57.9	28	255	-	P78310-Q86YT9-MDL-3mj7.pdb1-B-0-A-0.pdb	m6190	-52.1246655
P78317	Q969T4	1	0	Dom_dom_model	4ap4	-	A	-	91.5	22.6	131	177	zf-RING_2	E	-	60.4	66.2	65	201	UQ_con	P78317-Q969T4-MDD-zf-RING_2-UQ_con-4ap4-A-134-181-E-5-142.pdb	m6191	-45.1512011
P78317	Q96LR5	1	0	Dom_dom_model	4ap4	-	A	-	91.5	22.6	131	177	zf-RING_2	B	-	60.4	68.2	59	195	UQ_con	P78317-Q96LR5-MDD-zf-RING_2-UQ_con-4ap4-A-199-246-B-5-142.pdb	m6192	-45.0890359
P78317	Q9Y2X8	1	0	Dom_dom_model	4ap4	-	A	-	91.5	22.6	131	177	zf-RING_2	B	-	88.5	93.2	5	141	UQ_con	P78317-Q9Y2X8-MDD-zf-RING_2-UQ_con-4ap4-A-199-246-B-5-142.pdb	m6193	-46.3308703
P78337	Q9BQY4	1	0	Model	3cmy	1	A	0	61.0	18.8	89	147	-	A	1	45.8	20.5	134	192	-	P78337-Q9BQY4-MDL-3cmy.pdb1-A-0-A-1.pdb	m6194	-28.5714946
P78344	Q14240	1	0	Model	2vso	1	E	0	31.8	25.9	75	309	-	A	0	64.0	94.1	24	406	-	P78344-Q14240-MDL-2vso.pdb1-E-0-A-0.pdb	m6195	-60.3653882
P78358	P78358	1	0	Dom_dom_model	3eno	-	C	-	14.7	37.8	92	161	Pcc1	D	-	14.9	37.8	92	161	Pcc1	P78358-P78358-MDD-Pcc1-Pcc1-3eno-C-7-81-D-7-80.pdb	m6196	-71.3191398
P78362	P78362	1	0	Dom_dom_model	4idt	-	A	-	13.1	18.2	86	225	Pkinase	B	-	13.1	18.2	86	225	Pkinase	P78362-P78362-MDD-Pkinase-Pkinase-4idt-A-401-649-B-401-649.pdb	m6197	-47.3566505
P78362	Q07955	1	0	Model	3beg	1	A	0	45.5	89.8	71	688	-	B	0	100.0	30.2	121	195	-	P78362-Q07955-MDL-3beg.pdb1-A-0-B-0.pdb	m6198	-68.0686343
P78362	Q13131	1	0	Dom_dom_model	3is5	-	B	-	11.7	18.6	83	225	Pkinase	A	-	31.4	44.4	30	279	Pkinase	P78362-Q13131-MDD-Pkinase-Pkinase-3is5-B-135-393-A-135-393.pdb	m6199	-15.5391375
P78362	Q13242	1	0	Model	3beg	1	A	0	45.5	89.8	71	688	-	B	0	84.5	32.1	112	182	-	P78362-Q13242-MDL-3beg.pdb1-A-0-B-0.pdb	m6200	-56.1212357
P78362	Q13243	1	0	Model	3beg	1	A	0	45.5	89.8	71	688	-	B	0	42.0	30.1	108	189	-	P78362-Q13243-MDL-3beg.pdb1-A-0-B-0.pdb	m6201	-124.275935
P78362	Q8IW41	1	0	Dom_dom_model	3is5	-	D	-	20.4	18.6	83	225	Pkinase	F	-	25.4	52.2	25	304	Pkinase	P78362-Q8IW41-MDD-Pkinase-Pkinase-3is5-D-135-302-F-135-393.pdb	m6202	-45.8485556
P78362	Q8WZ42	1	0	Dom_dom_model	4ynz	-	A	-	12.5	18.9	81	225	Pkinase	B	-	23.6	0.7	32178	32431	Pkinase	P78362-Q8WZ42-MDD-Pkinase-Pkinase-4ynz-A-20-271-B-20-271.pdb	m6203	-39.5438742
P78362	Q99986	1	0	Dom_dom_model	4pl4	-	B	-	10.6	18.3	85	225	Pkinase	A	-	11.0	54.0	42	287	Pkinase	P78362-Q99986-MDD-Pkinase-Pkinase-4pl4-B-571-832-A-571-832.pdb	m6204	-11.6951048
P78364	Q5VUG0	1	0	Model	4pzn	1	B	0	75.4	6.9	935	1003	-	D	0	47.1	7.5	819	885	-	P78364-Q5VUG0-MDL-4pzn.pdb1-B-0-D-0.pdb	m6205	-37.8445355
P78364	Q8IXK0	1	0	Model	4pzo	1	A	0	72.9	7.0	935	1004	-	B	0	78.6	8.2	789	858	-	P78364-Q8IXK0-MDL-4pzo.pdb1-A-0-B-0.pdb	m6206	-35.4934901
P78364	Q9UHJ3	1	0	Model	4pzn	1	D	0	75.4	6.9	935	1003	-	E	0	48.5	7.5	793	857	-	P78364-Q9UHJ3-MDL-4pzn.pdb1-D-0-E-0.pdb	m6207	-32.2013595
P78364	Q9UHJ3	2	0	Model	4pzn	1	C	0	75.4	6.9	935	1003	-	A	0	47.1	7.7	791	857	-	P78364-Q9UHJ3-MDL-4pzn.pdb1-C-0-A-0.pdb	m6208	-34.5960916
P78367	P78424	1	0	Dom_dom_model	4zn8	-	B	-	31.8	13.2	213	256	Homeodomain	A	-	17.4	6.7	612	657	Homeodomain	P78367-P78424-MDD-Homeodomain-Homeodomain-4zn8-B-2-50-A-1-50.pdb	m6209	-81.2032473
P78368	Q5S007	1	0	Dom_dom_model	5ckw	-	A	-	16.0	41.4	61	247	Pkinase	B	-	16.1	6.6	1894	2068	Pkinase	P78368-Q5S007-MDD-Pkinase-Pkinase-5ckw-A-80-308-B-80-307.pdb	m6210	-25.1954089
P78371	Q99832	1	0	Model	1q3r	1	B	0	34.7	96.3	9	523	-	A	0	36.3	94.8	6	520	-	P78371-Q99832-MDL-1q3r.pdb1-B-0-A-0.pdb	m6211	-185.68321
P78385	Q14525	1	0	Model	4zry	1	B	0	59.6	21.1	315	418	-	A	0	56.4	27.2	254	363	-	P78385-Q14525-MDL-4zry.pdb1-B-0-A-0.pdb	m6212	-177.928194
P78385	Q15323	1	0	Model	4zry	1	B	0	59.6	21.1	315	418	-	A	0	56.4	26.4	254	363	-	P78385-Q15323-MDL-4zry.pdb1-B-0-A-0.pdb	m6213	-179.99807
P78385	Q6A162	1	0	Model	4zry	1	B	0	59.6	21.1	315	418	-	A	0	55.4	23.4	296	396	-	P78385-Q6A162-MDL-4zry.pdb1-B-0-A-0.pdb	m6214	-189.507517
P78385	Q6A163	1	0	Model	3tnu	1	B	1	70.5	19.3	323	417	-	A	1	59.1	17.9	314	401	-	P78385-Q6A163-MDL-3tnu.pdb1-B-1-A-1.pdb	m6215	-197.090237
P78385	Q7Z3Y8	1	0	Model	4zry	1	B	1	59.6	21.1	315	418	-	A	1	58.9	23.3	289	395	-	P78385-Q7Z3Y8-MDL-4zry.pdb1-B-1-A-1.pdb	m6216	-173.001048
P78385	Q7Z3Z0	1	0	Model	4zry	1	B	0	59.6	21.1	315	418	-	A	0	58.9	23.8	284	390	-	P78385-Q7Z3Z0-MDL-4zry.pdb1-B-0-A-0.pdb	m6217	-203.78383
P78385	Q92764	1	0	Model	4zry	1	B	0	59.6	21.1	315	418	-	A	0	54.5	24.2	295	404	-	P78385-Q92764-MDL-4zry.pdb1-B-0-A-0.pdb	m6218	-193.653556
P78386	Q14525	1	0	Model	4zry	1	B	0	60.6	20.5	327	430	-	A	0	56.4	27.2	254	363	-	P78386-Q14525-MDL-4zry.pdb1-B-0-A-0.pdb	m6219	-183.682345
P78386	Q15323	1	0	Model	4zry	2	B	0	60.6	20.5	327	430	-	A	0	56.4	26.4	254	363	-	P78386-Q15323-MDL-4zry.pdb2-B-0-A-0.pdb	m6220	-190.200337
P78386	Q6A162	1	0	Model	3tnu	1	B	1	73.7	18.7	335	429	-	A	1	58.0	20.4	307	394	-	P78386-Q6A162-MDL-3tnu.pdb1-B-1-A-1.pdb	m6221	-196.867721
P78386	Q6A163	1	0	Model	3tnu	1	B	0	73.7	18.7	335	429	-	A	0	59.1	17.9	314	401	-	P78386-Q6A163-MDL-3tnu.pdb1-B-0-A-0.pdb	m6222	-201.929093
P78386	Q7Z3Y8	1	0	Model	4zry	1	B	0	60.6	20.5	327	430	-	A	0	58.9	23.3	289	395	-	P78386-Q7Z3Y8-MDL-4zry.pdb1-B-0-A-0.pdb	m6223	-197.330194
P78386	Q7Z3Y9	1	0	Model	4zry	2	B	0	60.6	20.5	327	430	-	A	0	64.3	20.9	297	394	-	P78386-Q7Z3Y9-MDL-4zry.pdb2-B-0-A-0.pdb	m6224	-184.448068
P78386	Q7Z3Z0	1	0	Model	4zry	1	B	1	60.6	20.5	327	430	-	A	1	58.9	23.8	284	390	-	P78386-Q7Z3Z0-MDL-4zry.pdb1-B-1-A-1.pdb	m6225	-184.412323
P78386	Q92764	1	0	Model	3tnu	1	B	0	73.7	18.7	335	429	-	A	0	62.5	19.3	315	402	-	P78386-Q92764-MDL-3tnu.pdb1-B-0-A-0.pdb	m6226	-197.821285
P78424	Q00444	1	0	Dom_dom_model	4zn8	-	B	-	15.9	6.4	614	657	Homeodomain	A	-	37.0	20.7	160	205	Homeodomain	P78424-Q00444-MDD-Homeodomain-Homeodomain-4zn8-B-2-50-A-1-50.pdb	m6227	-83.2688187
P78424	Q15475	1	0	Dom_dom_model	3nau	-	A	-	22.0	7.1	615	663	Homeodomain	B	-	24.0	17.3	132	180	Homeodomain	P78424-Q15475-MDD-Homeodomain-Homeodomain-3nau-A-446-496-B-446-496.pdb	m6228	-92.7086491
P78424	Q15911	1	0	Dom_dom_model	3nau	-	B	-	22.0	7.1	615	663	Homeodomain	A	-	26.0	1.4	2250	2299	Homeodomain	P78424-Q15911-MDD-Homeodomain-Homeodomain-3nau-B-446-496-A-446-496.pdb	m6229	-114.699985
P78424	Q2M1V0	1	0	Dom_dom_model	4zn8	-	B	-	15.9	6.4	614	657	Homeodomain	A	-	30.4	18.8	87	132	Homeodomain	P78424-Q2M1V0-MDD-Homeodomain-Homeodomain-4zn8-B-2-50-A-1-50.pdb	m6230	-84.8601607
P78424	Q9BQY4	1	0	Dom_dom_model	1au7	-	A	-	32.4	10.0	482	586	Pou	B	-	28.6	18.1	140	191	Homeodomain	P78424-Q9BQY4-MDD-Pou-Homeodomain-1au7-A-6-75-B-74-158.pdb	m6231	-15.8530444
P78424	Q9UIW0	1	0	Dom_dom_model	2mg4	-	A	-	18.0	7.2	608	657	Homeodomain	B	-	34.0	17.2	103	152	Homeodomain	P78424-Q9UIW0-MDD-Homeodomain-Homeodomain-2mg4-A-3-56-B-3-56.pdb	m6232	-53.5452999
P78508	Q9NPI9	1	0	Model	3sph	1	A	1	45.1	82.3	27	338	-	A	3	50.3	74.6	33	344	-	P78508-Q9NPI9-MDL-3sph.pdb1-A-1-A-3.pdb	m6233	-290.888234
P78543	Q9UFF9	1	0	Model	2d5r	1	B	0	42.6	72.8	9	123	-	A	0	80.9	86.0	12	262	-	P78543-Q9UFF9-MDL-2d5r.pdb1-B-0-A-0.pdb	m6234	-58.906283
P78543	Q9UIV1	1	0	Model	2d5r	1	B	0	42.6	72.8	9	123	-	A	0	100.0	88.4	11	262	-	P78543-Q9UIV1-MDL-2d5r.pdb1-B-0-A-0.pdb	m6235	-44.6766122
P78545	Q9NZC4	1	0	Model	4co8	1	A	0	44.2	22.6	271	354	-	A	1	44.7	28.0	205	288	-	P78545-Q9NZC4-MDL-4co8.pdb1-A-0-A-1.pdb	m6236	-17.1795145
P78556	Q9UBD3	1	0	Dom_dom_model	2hci	-	B	-	100.0	60.4	31	88	IL8	A	-	34.5	45.6	32	83	IL8	P78556-Q9UBD3-MDD-IL8-IL8-2hci-B-5-63-A-4-63.pdb	m6237	-24.1810024
P78563	Q96SI9	1	0	Model	3p1x	3	A	0	61.5	8.8	233	297	-	B	0	92.3	9.7	511	575	-	P78563-Q96SI9-MDL-3p1x.pdb3-A-0-B-0.pdb	m6238	-18.5149369
P80075	P80162	1	0	Dom_dom_model	5cor	-	H	-	44.1	58.6	33	90	IL8	J	-	28.3	50.0	48	105	IL8	P80075-P80162-MDD-IL8-IL8-5cor-H-9-66-J-9-66.pdb	m6239	-26.7000913
P80075	Q99616	2	0	Model	1esr	1	A	0	98.7	75.8	25	99	-	A	1	54.1	74.5	25	97	-	P80075-Q99616-MDL-1esr.pdb1-A-0-A-1.pdb	m6240	-55.2241521
P80075	Q9UBD3	1	0	Model	2x6g	9	L	0	44.3	61.6	31	91	-	K	0	40.0	46.5	32	84	-	P80075-Q9UBD3-MDL-2x6g.pdb9-L-0-K-0.pdb	m6241	-22.2623476
